key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
NDSS_17_031,14506,False,3,3,False,False,13,25,Categorical variable;Cloud computing;Computation;Contingency table;Encryption;Experiment;Homomorphic encryption;Level of measurement;Numerical analysis;Ordinal data;Outsourcing;Principal component analysis;Zero suppression
NDSS_17_032,13869,False,3,3,True,False,14,28,Android;Experiment;Malware;Mobile app;Mobile malware;Personally identifiable information;Program analysis;Stock and flow
NDSS_17_033,13833,False,3,3,True,False,16,,Android
NDSS_17_034,13012,False,3,3,True,True,8,,Android;Graphical user interface
NDSS_17_035,14447,False,3,3,False,False,11,40,Android;Baseline (configuration management);Black box;Encryption;Identifier;Internet privacy;Library;Mobile app;Network traffic control;Nondeterministic algorithm;Personally identifiable information;Privacy;Server (computing);Traffic analysis
NDSS_17_036,14924,False,4,4,False,False,8,28,Android;App Store;Machine learning;Mobile app;Privacy;Privacy policy;Requirement;Scalability;Static program analysis
NDSS_17_037,13208,False,3,3,True,True,12,38,Blinded;Blinding (cryptography);Compiler;Encode (action);Executable;Google Chrome;JavaScript;Just-in-time compilation;Just-in-time-concept;Proxy server;Rewriting;Shellcode;dachshund superbreed of dog
NDSS_17_038,13500,False,3,3,True,True,9,48,C++;Compiler;Hardening (computing);Initialization (programming);Linux;Optimizing compiler;Server (computing);Undefined behavior;Undefined value;Vulnerability (computing)
NDSS_17_039,14379,False,3,3,True,True,7,20,Application security;C++;Class hierarchy;Compiler;Executable;High- and low-level;Interaction;Machine code;MySQL;Node.js;Procedural programming;Reverse engineering;Type safety;Virtual method table
NDSS_17_040,13476,True,3,3,True,False,11,,Rand index
NDSS_17_041,13831,False,3,3,False,False,12,37,64-bit computing;ARM architecture;Experiment;Hypervisor;Malware;Operating system;Privilege level;Privilege separation;Software design;X86
NDSS_17_042,14347,False,3,3,True,False,14,36,Amazon Elastic Compute Cloud (EC2);Cache (computing);Cloud computing;Covert channel;Data rate units;Error detection and correction;Forward error correction;High-throughput computing;Interrupt;Kilobit;Microarchitecture;Privilege (computing);Throughput;Virtual machine
NDSS_17_043,14609,False,3,3,False,False,8,23,Adversary (cryptography);Adversary model;Ciphertext indistinguishability;Computation;Differential privacy;Experiment;Geo warping;Location inference;Mobile device;Personalization;Privacy;Requirement;Smart device;Two-phase commit protocol
NDSS_17_044,11905,False,3,3,True,False,10,30,Classless Inter-Domain Routing;Human error assessment and reduction technique;IP address spoofing;Public key infrastructure;Recommender system;Resource Public Key Infrastructure;Simulation;Software deployment;Vulnerability (computing)
NDSS_17_045,14981,False,3,3,True,True,11,,Runtime verification
NDSS_17_046,15216,False,3,3,True,False,12,22,Cluster analysis;Information privacy;Internet;Proxy server;Relay;Router (computing);Software deployment;Tor Messenger
NDSS_17_047,15296,False,3,3,False,False,8,33,Adversary (cryptography);Client (computing);Correlation attack;Denial-of-service attack;Relay;Resolver One;TRAVERSE;Tor Messenger;Traceroute
NDSS_17_048,16025,False,3,3,True,False,15,26,Adversary (cryptography);Algorithm;Autonomous car;Autonomous system (Internet);De-anonymization;High- and low-level;Relay;Routing;Selection algorithm;Simulation;Tor Messenger;Traffic analysis;Trust metric
NDSS_17_049,14121,True,4,4,True,True,9,25,Adversary (cryptography);Differential privacy;Internet privacy;Privacy;Proxy server;Relay;Tor Messenger
NDSS_17_050,14606,False,3,3,True,False,10,44,Address space;Address space layout randomization;Adversary (cryptography);Algorithm;Compiler;Computer data storage;Data structure;Executable space protection;HTTPS;Intel Developer Zone;LLVM;Memory corruption;Overhead (computing);Protection mechanism;Randomness;Relocation (computing);Server (computing);Trusted Computing;Trusted execution environment
NDSS_17_051,14661,False,3,3,True,False,9,57,Benchmark (computing);Cloud computing;Compiler;Exception handling;FreeType;Haswell (microarchitecture);High- and low-level;Hypervisor;Intel Developer Zone;Interrupt;Malware;Microsoft Research;NBench;Operating system;Page fault;Transactional Synchronization Extensions;Transactional memory;Trust (emotion);Trusted execution environment;Usability;libjpeg
NDSS_17_052,14725,False,3,3,True,True,9,17,Android;Computer;Cryptography;Kernel (operating system);Linux;Linux;Memory address;Mobile phone;Operating system;Patch (computing);Software bug;Trusted Execution Technology;Trusted execution environment;User space;Vulnerability (computing)
NDSS_17_053,14771,False,3,3,True,True,5,50,Benchmark (computing);Black box;Computer simulation;Context switch;Cryptography;Field-programmable gate array;Gate array;Hop;Instruction scheduling;Obfuscation (software);Oblivious ram;Processor design;Provable security;Random-access memory;Scheduling (computing);Scratchpad memory;Simulation
NDSS_17_054,14854,False,3,3,True,True,8,34,Business logic;Central processing unit;Classless Inter-Domain Routing;Dataflow;Hypervisor;Interaction;Library;Linux;Linux;Multiprocessing;Network enclave;OpenSSL;Operating system;POSIX;Software feature;Synchronization (computer science);System call;Task Control Block;Thread (computing);Tor Messenger;Trust anchor;User space;Web service
NDSS_17_055,13871,False,3,3,True,False,12,34,Adversary (cryptography);Control system;David W. Bradley;Embedded system;Failure rate;Firmware;Malware;Physical plant;Power-line communication;Programmable logic device;Rootkit;Sensor;Software deployment;System safety;Testbed;Trust (emotion)
NDSS_17_056,13805,False,3,3,True,True,9,54,Access control;Adversary (cryptography);Backward compatibility;Categorization;Denial-of-service attack;Malware;Mobile app;Performance Evaluation;Smartphone
NDSS_17_057,13376,False,3,3,True,False,11,20,Cellular organizational structure;Communications protocol;Crowdsourcing;Function-Behaviour-Structure ontology;Software deployment;Spamming
NDSS_17_058,12900,False,3,3,True,False,10,62,Address space;BACnet;Cyber-physical system;DNP3;Holism;Modbus;Network telescope;Statistical model;Time series;Undocumented feature
NDSS_17_059,11263,False,3,3,True,False,9,,Privacy
NDSS_17_060,15132,False,3,3,True,False,10,1,ARM architecture;Address space;Address space layout randomization;CPU cache;Cache (computing);Central processing unit;Countermeasure (computer);High- and low-level;JavaScript;Linux;Memory corruption;Memory management;Memory management unit;Operating system;Page table;Requirement;Sandbox (computer security);Vulnerability (computing)
NDSS_17_061,14719,False,3,3,False,False,13,34,Address space layout randomization;Call stack;Compiler;Heap spraying;Kernel (operating system);Linux;Memory corruption;Memory safety;OpenSSL;Pointer (computer programming);Privilege escalation;Protection ring;RAM parity;Randomness;Stack machine;Symbolic execution;Undefined behavior;Undefined value;User space;Vector (malware);Vulnerability (computing)
NDSS_17_062,13972,False,3,3,True,False,11,57,"Abstraction layer;Code reuse;Encryption;Exploit (computer security);Indirection;Java Platform, Standard Edition;Malware;Memory corruption;Memory protection;Pointer (computer programming);Randomized algorithm;Spectral leakage"
NDSS_17_063,12426,False,3,3,True,False,8,34,Adversary (cryptography);Attack surface;Code page;Compiler;Computer language;Dynamic loading;Executable;Function pointer;Library;Library (computing);Memory corruption;Memory footprint;Memory protection;Memory segmentation;Object file;Privilege escalation;Programmer;Read-only memory;Read-write memory;Relocation (computing);Run time (program lifecycle phase);Ubuntu;Vector (malware);X86 memory segmentation;gettext
NDSS_17_064,13375,False,4,4,False,False,7,24,"64-bit computing;Aliasing;Allocation;Bounds checking;Call stack;Checking (action);Direct manipulation interface;Disk mirroring;Exception handling;Experiment;Instrument - device;Instrumentation (attribute);Legacy code;Low Back Pain;Medical Device Incompatibility Problem;Memory management;Physical object;Platelet Glycoprotein 4, human;Pointer (computer programming);Pointer <dog>;Setjmp.h;Stack-based memory allocation;Thread (computing);Vulnerability (computing)"
NDSS_17_065,13807,False,3,3,True,True,5,33,Binary file;DARPA Grand Challenge;Dataflow;Parsing;Scalability;Software bug;Software testing
NDSS_17_066,15976,False,3,3,True,True,8,2,A(2)C;Malware;Mutation;Mutation Abnormality;POST (HTTP);Programs - Publication Format;Reside;SQL injection;State space
NDSS_17_067,15073,False,3,3,True,False,13,19,Address space;Byte;Compiler;Diversification (finance);Executable;JIT spraying;JavaScript;Just-in-time compilation;Unified Framework;X86;X86-64
NDSS_17_068,13307,False,3,3,True,True,5,22,Asymptotic safety in quantum gravity;Binary file;Binary recompiler;Code reuse;Compiler;Constant (computer programming);DARPA Grand Challenge;Linux;Patch (computing);Pointer (computer programming);Reassembly;Reverse engineering;Rewriting;Static library;X86;X86-64
FAST_17_001,10579,False,3,3,False,False,11,12,Algorithm;Central processing unit;Copy-on-write;Data structure;Snapshot (computer storage)
FAST_17_002,11248,False,3,3,True,False,14,32,Adobe Flash;Allocate-on-flush;Expect;Flash memory;Garbage collection (computer science);Instability;Long tail;Random-access memory;Service control point;Solid-state drive;USB flash drive;Whole Earth 'Lectronic Link
FAST_17_003,11700,False,3,3,False,False,9,27,Computer data storage;Data deduplication;Garbage collection (computer science);Initialization (programming);Liveness;Run time (program lifecycle phase);Sequential access
FAST_17_004,9554,False,3,3,True,False,8,18,Dictionary;Experiment;Heuristic;Locality of reference;Synthetic data;ZFS
FAST_17_005,11011,False,3,3,True,False,12,24,Central processing unit;Experiment;Internet bottleneck;Operating system;Systems design;User interface;User space
FAST_17_006,11453,False,3,3,True,True,6,30,Chunk (information);Cloud storage;Computation;Counterfeit consumer goods;Data deduplication;Delta encoding;Version control
FAST_17_007,12573,False,3,3,True,True,9,54,Apache Hadoop;Database;Distributed File System (Microsoft);Downtime;Experiment;Failover;In-memory database;NewSQL;Next-generation network;Scalability;Shared nothing architecture;Throughput
FAST_17_008,11383,False,3,3,False,False,5,32,Benchmark (computing);Disk storage;File server;Linux;Linux;Magnetic storage;Plug compatible;Server (computing);Shingled magnetic recording;Throughput
FAST_17_009,8806,False,3,3,True,True,8,12,Cold boot attack;DriveSpace;Experiment;Garbage collection (computer science);Hard disk drive;In-place algorithm;Magnetic storage;Magnetic tape data storage;Overhead (computing);SMART;Shingled magnetic recording;Simulation;Space–time tradeoff
FAST_17_010,9649,False,3,3,False,False,18,26,Big data;Code word;Data center;Erasure code;Experiment;Hard disk drive;Magnetic storage;Moore's law;Non-RAID drive architectures;Reed–Solomon error correction;Retry
FAST_17_011,12397,False,3,3,True,False,16,48,Cloud storage;Clustered file system;Distributed computing;Fault tolerance;Next-generation network;Redundancy (engineering);Software bug;System Fault Tolerance;Unavailability
FAST_17_012,10234,False,3,3,True,False,8,26,ACID;Apache HBase;Attribute–value pair;Data access;High availability;Key-value database;Open-source software;Transaction processing;Transactions per second;Value (ethics)
FAST_17_013,13064,False,3,3,False,False,7,43,"Benchmark (computing);Best, worst and average case;Correctness (computer science);Crash (computing);Eventual consistency;Linux;Linux;Scheduling (computing)"
FAST_17_014,10780,False,3,3,False,False,13,39,Checksum;Copy-on-write;Data integrity;Digest access authentication;In-memory database;Production system (computer science);Software bug
FAST_17_015,11312,False,3,3,True,True,8,48,Computer data storage;Constraint satisfaction;Control plane;Data center;Scalability
FAST_17_016,10848,False,3,3,True,True,13,20,Anomaly detection;Chunking (computing);Data model;Data retrieval;Database;Distributed computing;Generic data model;Instability;Memory footprint;Software system;Storage efficiency;Time series
